session_id,wpm,accuracy,error_rate,backspace_count,pause_time_ms,session_duration_min,words_typed,typing_style
3052,107.6,95.5,4.7,8,185,11.1,20,Fast Typist
3053,73.9,90.8,13.8,24,413,10.4,12,Balanced Typist
3054,71.5,87.2,17.4,19,671,2.0,2,Inconsistent Typist
3055,99.5,94.4,7.3,13,280,17.1,28,Fast Typist
3056,59.1,98.3,0.9,10,1308,25.3,23,Careful Typist
3057,98.6,93.1,9.4,0,354,9.3,16,Fast Typist
3058,100.7,93.7,7.8,38,324,19.0,32,Inconsistent Typist
3059,114.5,95.1,6.8,7,166,17.8,33,Fast Typist
3060,44.6,97.1,3.7,6,1267,51.1,39,Careful Typist
3061,49.6,73.3,30.0,35,150,21.3,18,Inconsistent Typist
3062,31.4,96.8,3.1,8,1106,21.3,11,Careful Typist
3063,54.4,99.4,0.9,13,911,30.1,28,Careful Typist
3064,107.2,95.4,5.2,7,354,25.3,44,Fast Typist
3065,44.6,99.7,1.3,14,1327,27.2,20,Careful Typist
3066,64.9,92.6,12.1,25,332,4.0,4,Balanced Typist
3067,68.8,92.2,12.7,21,685,26.9,32,Balanced Typist
3068,120.0,85.4,23.4,67,781,24.3,48,Inconsistent Typist
3069,60.6,92.5,9.3,28,487,20.0,20,Balanced Typist
3070,84.7,90.0,12.4,15,398,11.2,16,Balanced Typist
3071,72.2,90.9,10.1,21,734,14.0,16,Balanced Typist
3072,66.7,85.2,16.0,16,410,9.6,11,Balanced Typist
3073,82.4,89.2,11.4,17,466,11.5,15,Balanced Typist
3074,63.1,94.0,9.2,20,781,25.6,25,Balanced Typist
3075,92.3,80.1,21.8,49,425,38.8,64,Inconsistent Typist
3076,74.4,88.4,14.5,20,489,13.8,18,Balanced Typist
3077,102.3,95.4,5.4,5,254,29.3,54,Fast Typist
3078,69.8,92.1,12.2,6,582,22.7,27,Balanced Typist
3079,48.7,86.1,25.8,55,816,19.0,16,Inconsistent Typist
3080,92.7,96.1,6.8,9,127,15.0,22,Fast Typist
3081,77.8,87.9,20.5,36,1121,14.2,19,Inconsistent Typist
3082,101.1,83.9,18.5,55,611,8.1,13,Inconsistent Typist
3083,50.2,83.5,23.2,59,1230,6.0,5,Inconsistent Typist
3084,57.6,88.6,15.4,17,513,19.6,20,Balanced Typist
3085,42.7,98.3,2.5,6,973,19.9,13,Careful Typist
3086,55.8,98.3,2.0,10,1405,23.6,22,Careful Typist
3087,109.9,97.8,3.4,7,146,14.4,25,Fast Typist
3088,107.7,95.8,4.7,8,245,3.0,5,Fast Typist
3089,59.5,89.5,17.1,23,413,7.1,7,Inconsistent Typist
3090,70.2,88.3,13.7,19,237,18.8,21,Balanced Typist
3091,66.7,93.1,8.2,16,501,12.1,15,Balanced Typist
3092,66.4,91.1,10.0,3,323,25.5,30,Balanced Typist
3093,74.9,98.3,2.0,25,487,27.0,36,Balanced Typist
3094,100.0,96.0,5.5,8,116,18.3,28,Fast Typist
3095,101.7,93.8,7.9,11,213,19.4,33,Fast Typist
3096,50.3,96.7,3.9,16,711,17.5,15,Careful Typist
3097,86.6,95.6,7.4,1,293,19.8,31,Balanced Typist
3098,55.7,85.5,16.0,14,330,9.6,9,Balanced Typist
3099,93.3,91.3,11.6,6,124,17.4,26,Fast Typist
3100,103.1,98.9,3.0,5,221,15.6,29,Fast Typist
3101,63.9,92.4,9.7,16,177,15.4,15,Balanced Typist
3102,79.8,93.5,10.5,13,704,21.6,27,Balanced Typist
3103,72.1,90.2,13.4,13,495,34.7,43,Balanced Typist
3104,92.5,74.9,26.9,30,767,15.8,23,Inconsistent Typist
3105,62.7,96.3,3.8,9,856,25.0,24,Careful Typist
3106,58.9,93.1,7.3,12,284,27.1,25,Balanced Typist
3107,107.9,93.4,9.6,12,155,3.8,7,Fast Typist
3108,52.3,98.8,3.6,10,684,31.1,25,Careful Typist
3109,78.2,74.7,30.0,44,635,22.8,30,Inconsistent Typist
3110,99.9,95.6,6.3,6,123,5.5,9,Fast Typist
3111,55.6,94.7,5.5,6,926,10.7,11,Careful Typist
3112,71.0,88.4,11.9,26,299,15.1,19,Balanced Typist
3113,90.2,85.5,25.5,23,796,2.0,3,Inconsistent Typist
3114,93.3,90.3,10.7,7,237,24.3,35,Fast Typist
3115,58.3,97.0,2.6,15,1148,14.5,14,Careful Typist
3116,70.7,78.3,29.2,27,512,28.5,33,Inconsistent Typist
3117,102.4,93.3,6.1,8,187,26.9,47,Fast Typist
3118,69.8,94.2,8.3,23,504,24.3,27,Balanced Typist
3119,95.9,91.6,9.8,21,398,6.2,10,Balanced Typist
3120,67.1,89.8,9.2,12,373,10.0,11,Balanced Typist
3121,94.3,83.2,23.5,27,599,9.4,15,Inconsistent Typist
3122,46.8,98.8,1.6,8,936,30.2,23,Careful Typist
3123,70.3,91.2,10.4,6,284,12.4,14,Balanced Typist
3124,86.1,86.9,15.3,21,301,25.1,38,Balanced Typist
3125,114.8,94.6,4.9,8,206,12.2,25,Fast Typist
3126,36.2,97.8,2.7,5,1049,19.0,11,Careful Typist
3127,73.4,89.7,12.7,13,459,4.0,5,Balanced Typist
3128,78.4,82.4,25.7,27,1147,28.3,34,Inconsistent Typist
3129,104.4,98.5,3.3,3,138,4.4,8,Fast Typist
3130,78.4,78.7,26.9,26,775,26.0,36,Inconsistent Typist
3131,44.0,84.5,21.4,0,827,12.3,9,Inconsistent Typist
3132,80.2,92.7,9.9,20,519,10.2,14,Balanced Typist
3133,80.4,90.5,12.8,10,451,21.5,28,Balanced Typist
3134,46.6,98.1,2.1,16,1318,42.1,35,Careful Typist
3135,53.1,90.7,23.5,44,531,34.8,29,Inconsistent Typist
3136,45.3,84.0,25.8,30,234,18.9,14,Inconsistent Typist
3137,69.9,89.2,12.3,19,414,18.6,21,Balanced Typist
3138,89.1,95.7,4.9,7,214,7.1,10,Fast Typist
3139,20.0,80.7,19.3,27,173,17.0,6,Inconsistent Typist
3140,96.0,98.7,1.5,11,252,14.5,23,Fast Typist
3141,79.4,93.6,8.7,13,236,27.5,34,Fast Typist
3142,97.0,96.9,5.8,10,313,3.3,5,Fast Typist
3143,53.4,79.3,25.7,48,641,19.5,18,Inconsistent Typist
3144,57.8,95.7,4.5,12,1006,15.6,14,Careful Typist
3145,57.4,98.6,1.7,17,1127,14.6,14,Careful Typist
3146,76.6,95.5,4.8,21,525,24.0,32,Balanced Typist
3147,60.2,95.8,6.6,13,416,22.9,24,Balanced Typist
3148,73.2,96.8,6.4,19,194,37.0,44,Balanced Typist
3149,65.6,98.1,2.5,12,575,34.6,35,Careful Typist
3150,74.7,77.6,21.6,20,978,2.0,3,Inconsistent Typist
3151,59.5,89.8,11.0,15,256,27.2,29,Balanced Typist
3152,55.4,99.5,1.4,12,505,32.7,30,Careful Typist
3153,88.2,94.0,8.3,4,214,10.8,16,Fast Typist
3154,68.6,91.4,12.9,18,660,23.3,27,Balanced Typist
3155,119.1,99.7,1.8,1,177,16.1,30,Fast Typist
3156,53.9,100.0,0.7,11,983,8.6,8,Careful Typist
3157,82.6,92.8,9.8,16,371,19.5,26,Balanced Typist
3158,74.5,93.7,9.1,14,614,25.2,30,Balanced Typist
3159,98.3,94.2,6.9,1,348,14.6,25,Fast Typist
3160,86.3,89.1,13.2,20,384,29.3,43,Balanced Typist
3161,42.3,89.1,20.7,52,626,2.0,1,Inconsistent Typist
3162,80.6,88.1,13.3,4,342,9.3,12,Inconsistent Typist
3163,54.6,98.5,1.2,9,981,16.7,14,Careful Typist
3164,55.8,97.3,3.8,15,883,34.5,31,Careful Typist
3165,90.1,96.9,4.0,5,307,25.1,35,Fast Typist
3166,89.6,93.5,7.1,23,453,17.5,27,Balanced Typist
3167,57.3,88.6,22.5,50,888,20.1,20,Inconsistent Typist
3168,81.8,94.4,6.5,17,328,10.1,13,Balanced Typist
3169,92.3,94.8,5.5,7,170,29.4,42,Fast Typist
3170,78.0,93.1,11.4,16,448,20.4,28,Balanced Typist
3171,92.1,91.8,9.4,10,479,42.5,65,Balanced Typist
3172,44.5,94.0,6.3,15,899,26.1,18,Careful Typist
3173,84.6,92.0,10.0,10,255,10.5,14,Fast Typist
3174,84.1,92.3,8.5,9,179,15.5,20,Fast Typist
3175,92.8,96.9,5.0,6,130,12.2,20,Fast Typist
3176,72.6,83.2,18.6,39,365,7.2,8,Inconsistent Typist
3177,79.0,92.4,11.1,18,477,7.3,9,Balanced Typist
3178,91.6,90.5,10.3,5,179,6.3,10,Fast Typist
3179,102.2,81.3,27.6,30,527,16.1,29,Inconsistent Typist
3180,109.4,96.9,5.1,7,225,11.3,20,Fast Typist
3181,89.6,87.7,14.5,15,550,19.9,31,Balanced Typist
3182,76.2,88.3,13.6,8,445,16.6,23,Balanced Typist
3183,53.7,93.7,13.7,48,910,35.3,30,Inconsistent Typist
3184,65.2,90.6,13.3,10,416,20.4,23,Balanced Typist
3185,101.1,96.5,3.6,17,232,19.2,31,Fast Typist
3186,101.0,97.5,6.0,5,282,16.1,27,Fast Typist
3187,92.2,78.7,25.7,19,748,11.7,18,Inconsistent Typist
3188,70.5,87.8,18.6,30,943,18.0,20,Inconsistent Typist
3189,57.6,87.0,16.0,23,395,23.0,21,Balanced Typist
3190,102.3,96.2,5.3,8,130,14.6,26,Fast Typist
3191,84.3,96.4,4.7,12,237,21.0,31,Balanced Typist
3192,106.2,99.6,1.3,4,330,18.5,32,Fast Typist
3193,75.8,94.5,7.7,16,495,29.3,34,Balanced Typist
3194,57.2,90.3,12.9,8,343,30.4,30,Balanced Typist
3195,86.8,91.3,9.8,0,227,10.0,15,Fast Typist
3196,106.7,97.7,5.0,5,313,13.2,25,Fast Typist
3197,67.7,96.9,4.9,36,1017,38.8,45,Inconsistent Typist
3198,95.5,94.2,5.7,11,265,21.5,37,Fast Typist
3199,43.2,99.2,1.7,7,1070,26.3,20,Careful Typist
3200,46.6,97.0,3.2,4,885,8.6,7,Careful Typist
3201,58.9,88.1,19.8,63,920,29.2,29,Inconsistent Typist
3202,44.6,92.4,12.8,31,1194,36.4,26,Inconsistent Typist
3203,40.5,95.3,5.4,16,659,23.2,16,Careful Typist
3204,74.2,96.3,3.5,11,721,41.5,50,Careful Typist
3205,54.3,96.1,3.9,17,934,13.0,11,Careful Typist
3206,99.6,95.8,4.5,10,328,23.4,39,Fast Typist
3207,89.0,93.0,7.8,16,238,9.1,14,Fast Typist
3208,111.2,96.3,5.0,12,240,22.0,39,Fast Typist
3209,113.7,96.2,5.3,10,272,13.8,26,Fast Typist
3210,64.0,96.0,4.7,8,630,15.0,15,Careful Typist
3211,91.7,90.7,9.9,12,88,19.2,28,Fast Typist
3212,51.6,70.0,30.0,41,773,29.5,24,Inconsistent Typist
3213,109.3,92.9,5.8,8,199,16.1,30,Fast Typist
3214,63.1,98.3,3.0,12,882,37.1,38,Careful Typist
3215,46.0,74.4,30.0,15,468,22.2,16,Inconsistent Typist
3216,90.2,88.6,12.0,6,314,15.0,24,Fast Typist
3217,50.6,99.9,1.0,12,966,18.4,16,Careful Typist
3218,108.9,90.9,8.5,7,399,3.5,6,Fast Typist
3219,56.8,98.9,3.3,9,1021,23.3,21,Careful Typist
3220,69.3,91.7,9.7,19,406,26.0,30,Balanced Typist
3221,57.8,97.1,4.8,9,874,38.2,35,Careful Typist
3222,108.3,100.0,2.5,2,295,13.8,26,Fast Typist
3223,34.3,76.3,29.3,50,540,10.9,7,Inconsistent Typist
3224,67.5,80.3,28.4,43,703,4.4,5,Inconsistent Typist
3225,91.7,90.5,12.0,9,684,14.6,23,Balanced Typist
3226,77.7,87.5,16.0,15,300,18.5,24,Balanced Typist
3227,75.2,73.8,30.0,49,922,30.0,39,Inconsistent Typist
3228,51.2,99.1,1.4,11,1042,48.1,43,Careful Typist
3229,103.2,94.4,8.6,9,304,7.8,14,Fast Typist
3230,75.6,94.3,7.4,11,189,26.3,32,Balanced Typist
3231,84.6,90.6,13.6,19,460,12.7,18,Balanced Typist
3232,52.2,96.1,2.1,8,1031,31.8,28,Careful Typist
3233,62.9,90.6,11.4,6,416,19.1,19,Balanced Typist
3234,64.0,80.8,24.9,23,988,31.2,31,Inconsistent Typist
3235,76.6,95.0,8.1,14,473,22.0,29,Balanced Typist
3236,93.8,97.3,2.6,7,279,21.6,33,Fast Typist
3237,108.4,97.0,5.3,25,797,2.0,4,Inconsistent Typist
3238,109.4,93.8,6.6,15,158,26.8,49,Fast Typist
3239,71.9,74.1,30.0,15,418,2.0,2,Inconsistent Typist
3240,83.8,91.7,15.3,52,644,47.9,63,Inconsistent Typist
3241,92.3,93.2,7.2,6,201,11.0,16,Fast Typist
3242,101.3,93.3,9.1,11,50,18.1,29,Fast Typist
3243,72.4,97.0,12.7,48,1190,24.3,30,Inconsistent Typist
3244,85.6,91.5,8.6,6,152,6.6,9,Fast Typist
3245,74.3,97.2,3.7,16,1088,36.1,43,Careful Typist
3246,110.9,96.1,6.2,11,371,27.3,53,Fast Typist
3247,76.6,92.4,11.3,12,536,10.2,12,Balanced Typist
3248,49.3,96.2,5.6,7,948,32.5,27,Careful Typist
3249,96.7,96.7,4.3,8,197,6.1,10,Fast Typist
3250,50.0,91.0,10.3,22,563,7.9,7,Balanced Typist
3251,51.3,96.0,3.9,10,992,32.6,30,Careful Typist
3252,73.8,90.2,11.9,26,655,13.1,17,Balanced Typist
3253,49.0,97.6,3.0,6,921,22.7,20,Careful Typist
3254,54.9,99.9,0.8,12,821,5.0,4,Careful Typist
3255,81.1,82.0,16.0,19,509,9.5,12,Balanced Typist
3256,67.1,90.9,10.7,14,352,23.9,27,Balanced Typist
3257,79.3,89.3,15.9,16,220,21.9,30,Balanced Typist
3258,69.3,86.4,14.7,6,372,15.7,17,Balanced Typist
3259,69.1,97.0,7.8,12,665,26.8,30,Inconsistent Typist
3260,66.0,96.8,6.5,20,362,35.0,40,Balanced Typist
3261,94.6,94.5,7.1,15,190,24.9,39,Fast Typist
3262,46.0,97.9,2.8,8,893,20.5,16,Careful Typist
3263,77.9,87.0,15.8,43,276,2.8,4,Inconsistent Typist
3264,68.4,86.5,16.0,26,322,28.5,30,Balanced Typist
3265,107.7,93.5,7.7,5,419,11.9,20,Fast Typist
3266,76.1,90.2,11.8,15,698,6.2,8,Inconsistent Typist
3267,68.0,92.2,11.5,16,264,31.1,35,Balanced Typist
3268,37.3,70.0,30.0,51,618,10.3,6,Inconsistent Typist
3269,101.8,97.4,3.6,8,300,14.8,26,Fast Typist
3270,53.0,92.5,17.6,20,937,11.1,9,Inconsistent Typist
3271,97.0,96.9,5.1,18,411,12.1,19,Fast Typist
3272,73.4,96.4,6.5,14,514,25.7,33,Balanced Typist
3273,78.0,97.0,3.3,10,1015,29.2,39,Careful Typist
3274,76.8,93.4,12.1,19,208,17.8,22,Balanced Typist
3275,75.5,76.1,30.0,18,868,19.3,25,Inconsistent Typist
3276,44.1,99.7,0.9,7,1461,40.6,29,Careful Typist
3277,74.6,93.6,7.6,14,410,22.9,29,Balanced Typist
3278,70.1,77.5,24.6,37,468,35.8,43,Inconsistent Typist
3279,86.6,97.2,5.9,14,147,11.7,18,Fast Typist
3280,96.7,94.6,7.9,9,163,14.7,23,Fast Typist
3281,77.3,89.1,14.0,23,318,29.6,41,Balanced Typist
3282,48.9,97.2,2.1,6,623,9.7,7,Careful Typist
3283,74.8,97.3,5.0,7,358,15.5,19,Balanced Typist
3284,59.6,90.6,9.5,11,392,25.8,26,Balanced Typist
3285,56.6,93.3,11.8,28,1176,6.1,6,Inconsistent Typist
3286,55.2,99.4,1.0,11,1105,25.0,24,Careful Typist
3287,54.3,95.3,5.8,9,1128,14.3,14,Careful Typist
3288,81.5,85.9,16.0,10,643,11.6,15,Balanced Typist
3289,78.7,93.6,9.3,4,235,16.2,22,Fast Typist
3290,55.0,88.6,18.3,34,1114,35.7,35,Inconsistent Typist
3291,58.2,81.6,20.2,0,534,14.9,14,Inconsistent Typist
3292,56.4,86.7,26.8,27,748,26.6,24,Inconsistent Typist
3293,72.5,92.1,11.5,23,423,31.3,35,Balanced Typist
3294,79.5,90.7,10.8,15,402,25.2,33,Balanced Typist
3295,100.5,92.8,7.3,5,191,20.9,35,Fast Typist
3296,111.3,97.2,4.0,7,236,11.3,21,Fast Typist
3297,69.9,71.2,30.0,44,1012,22.9,25,Inconsistent Typist
3298,92.0,93.3,8.4,7,261,18.5,30,Fast Typist
3299,105.9,93.1,6.5,3,137,14.7,27,Fast Typist
3300,89.4,91.1,11.1,11,197,9.0,14,Fast Typist
3301,57.6,93.5,10.7,18,293,17.1,16,Balanced Typist
3302,60.5,97.0,11.1,39,742,17.7,18,Inconsistent Typist
3303,57.5,78.1,27.5,33,759,2.0,2,Inconsistent Typist
3304,62.8,89.1,11.1,12,435,8.5,9,Balanced Typist
3305,120.0,92.4,7.5,3,170,17.8,38,Fast Typist
3306,65.1,87.7,15.4,40,628,23.2,23,Inconsistent Typist
3307,42.7,95.1,5.5,8,676,27.9,21,Careful Typist
3308,59.4,90.2,18.1,25,594,23.5,25,Inconsistent Typist
3309,45.9,75.6,30.0,42,520,30.7,23,Inconsistent Typist
3310,78.0,97.6,2.2,17,956,21.7,28,Careful Typist
3311,58.9,91.9,10.9,23,327,6.9,6,Balanced Typist
3312,71.1,86.6,15.4,17,510,18.4,20,Balanced Typist
3313,98.6,97.2,3.6,7,253,12.1,20,Fast Typist
3314,92.0,85.8,18.7,34,731,8.5,13,Inconsistent Typist
3315,71.9,93.8,6.8,14,291,15.8,20,Balanced Typist
3316,68.7,88.9,13.9,11,232,15.4,18,Balanced Typist
3317,48.9,96.1,4.6,5,1093,33.2,28,Careful Typist
3318,111.6,97.7,5.4,2,278,14.4,28,Fast Typist
3319,88.9,92.9,9.5,7,408,21.3,34,Inconsistent Typist
3320,64.8,90.2,13.0,12,416,27.4,29,Balanced Typist
3321,104.9,96.2,2.8,17,318,12.8,22,Fast Typist
3322,79.5,89.0,13.8,15,441,25.5,31,Balanced Typist
3323,50.3,96.6,3.5,15,1224,14.7,13,Careful Typist
3324,75.7,92.9,10.5,16,811,14.1,18,Balanced Typist
3325,60.4,83.7,21.1,48,563,6.8,7,Inconsistent Typist
3326,97.2,93.5,10.3,8,155,3.4,6,Fast Typist
3327,61.1,89.3,14.5,21,482,14.2,14,Balanced Typist
3328,74.6,93.5,9.3,18,352,29.0,39,Balanced Typist
3329,57.6,83.8,26.3,49,1012,29.6,30,Inconsistent Typist
3330,55.8,91.3,10.6,8,120,22.7,21,Balanced Typist
3331,101.7,95.4,7.0,11,169,17.2,27,Fast Typist
3332,109.2,93.5,9.2,6,414,13.2,24,Fast Typist
3333,82.4,95.8,7.5,7,243,9.8,14,Fast Typist
3334,104.1,81.8,24.3,17,215,26.4,44,Inconsistent Typist
3335,101.7,95.0,14.9,18,1089,2.0,3,Inconsistent Typist
3336,83.0,97.2,3.9,14,396,16.5,22,Balanced Typist
3337,115.9,94.6,6.0,13,187,21.2,41,Fast Typist
3338,60.4,96.7,2.9,11,724,5.0,5,Careful Typist
3339,80.9,90.8,15.1,38,1237,2.0,3,Inconsistent Typist
3340,89.5,92.9,13.2,32,566,4.0,6,Inconsistent Typist
3341,88.0,92.8,9.9,8,272,19.6,27,Fast Typist
3342,68.1,97.8,2.6,17,653,23.1,26,Balanced Typist
3343,94.4,91.0,9.0,3,360,7.7,12,Fast Typist
3344,103.9,91.0,9.7,13,205,14.1,23,Fast Typist
3345,91.7,81.2,22.6,44,781,2.9,5,Inconsistent Typist
3346,63.7,91.4,11.9,10,565,26.9,29,Balanced Typist
3347,79.8,79.9,24.4,55,716,34.1,45,Inconsistent Typist
3348,61.4,97.9,3.8,19,192,16.7,16,Balanced Typist
3349,49.4,99.8,1.6,10,1150,8.5,7,Careful Typist
3350,71.1,84.5,24.1,36,183,18.1,22,Inconsistent Typist
3351,83.3,83.4,21.3,22,624,28.5,38,Inconsistent Typist
3352,41.0,95.1,5.9,8,703,22.3,15,Careful Typist
3353,74.6,86.4,14.8,17,492,24.3,31,Balanced Typist
3354,74.4,93.6,10.3,9,387,17.3,20,Balanced Typist
3355,72.7,82.9,25.2,52,435,34.6,44,Inconsistent Typist
3356,91.8,80.5,27.0,36,552,7.3,12,Inconsistent Typist
3357,102.5,96.7,5.9,9,172,10.2,19,Fast Typist
3358,85.0,96.4,5.5,15,186,18.3,27,Fast Typist
3359,86.7,89.6,12.3,20,506,20.1,29,Balanced Typist
3360,95.5,94.0,8.2,0,215,16.0,24,Fast Typist
3361,54.8,97.2,4.0,5,754,36.6,32,Careful Typist
3362,69.8,93.0,11.0,15,333,19.0,24,Balanced Typist
3363,67.8,91.7,11.8,42,571,19.8,22,Inconsistent Typist
3364,82.1,95.3,7.8,16,464,4.0,6,Balanced Typist
3365,61.5,99.1,2.3,10,1180,20.6,22,Careful Typist
3366,68.3,98.4,2.9,2,414,45.5,55,Careful Typist
3367,106.5,92.5,10.8,9,216,28.0,50,Fast Typist
3368,68.7,87.5,15.3,23,366,16.0,17,Balanced Typist
3369,72.8,96.5,3.9,20,1155,25.0,29,Careful Typist
3370,66.7,78.6,28.3,0,749,11.3,13,Inconsistent Typist
3371,67.5,78.7,26.9,67,455,2.0,2,Inconsistent Typist
3372,94.4,94.9,6.2,12,108,9.1,15,Fast Typist
3373,44.4,83.0,26.9,53,150,14.3,11,Inconsistent Typist
3374,72.8,88.5,16.0,15,327,22.8,27,Balanced Typist
3375,101.3,91.6,8.5,10,333,7.0,11,Fast Typist
3376,61.7,93.3,12.4,19,450,9.5,10,Inconsistent Typist
3377,38.0,97.7,3.9,13,1049,32.4,22,Careful Typist
3378,84.8,85.6,18.1,26,626,11.2,16,Inconsistent Typist
3379,35.3,97.6,3.0,9,930,20.0,12,Careful Typist
3380,58.5,87.6,16.3,41,1009,26.9,24,Inconsistent Typist
3381,102.9,96.5,5.4,6,102,21.5,38,Fast Typist
3382,53.0,75.8,26.9,25,545,18.5,16,Inconsistent Typist
3383,98.9,96.6,4.0,8,50,11.0,19,Fast Typist
3384,86.2,91.8,10.1,18,699,28.9,38,Balanced Typist
3385,47.1,81.0,22.7,72,361,17.5,14,Inconsistent Typist
3386,99.1,86.0,26.2,30,150,32.4,58,Inconsistent Typist
3387,61.5,83.8,16.0,27,411,29.2,30,Balanced Typist
3388,55.3,95.8,5.1,9,967,24.8,23,Careful Typist
3389,58.3,90.7,9.6,16,558,29.4,28,Balanced Typist
3390,75.5,90.8,10.4,13,371,13.7,18,Balanced Typist
3391,50.6,86.1,18.4,19,391,13.4,11,Inconsistent Typist
3392,117.7,94.9,5.9,1,151,15.3,31,Fast Typist
3393,59.1,97.7,2.8,6,863,37.4,38,Careful Typist
3394,113.7,95.5,6.2,9,322,25.4,46,Fast Typist
3395,80.3,95.5,9.5,20,431,22.2,30,Balanced Typist
3396,66.7,92.8,11.2,17,503,21.8,26,Balanced Typist
3397,109.7,93.6,9.6,6,318,12.6,22,Fast Typist
3398,47.8,95.7,5.1,15,881,20.0,15,Careful Typist
3399,61.4,82.2,21.6,20,600,21.9,24,Inconsistent Typist
3400,104.6,91.4,11.6,11,264,9.8,17,Fast Typist
3401,86.1,79.0,27.7,37,823,10.7,16,Inconsistent Typist
3402,105.1,97.5,4.2,6,50,24.6,41,Fast Typist
3403,115.0,93.8,7.4,5,251,16.2,31,Fast Typist
3404,39.0,96.9,4.9,12,1020,31.4,19,Careful Typist
3405,80.7,92.9,9.7,23,232,27.3,35,Balanced Typist
3406,50.0,93.5,7.0,18,453,17.1,14,Balanced Typist
3407,62.9,97.0,2.6,14,952,11.5,13,Careful Typist
3408,109.9,97.8,2.5,7,268,19.4,36,Fast Typist
3409,79.2,94.1,6.6,6,325,9.6,13,Fast Typist
3410,65.7,95.7,6.4,18,647,15.4,16,Balanced Typist
3411,96.5,97.2,5.1,6,291,6.7,11,Fast Typist
3412,78.0,93.4,10.6,26,144,15.5,19,Balanced Typist
3413,120.0,94.1,7.3,9,187,9.3,19,Fast Typist
3414,48.9,97.5,3.5,4,916,24.9,19,Careful Typist
3415,55.0,98.1,2.1,10,861,35.1,30,Careful Typist
3416,65.7,94.5,9.8,17,331,12.8,13,Balanced Typist
3417,63.7,95.4,3.4,12,1041,24.0,25,Careful Typist
3418,61.5,97.4,2.4,16,626,11.0,11,Careful Typist
3419,109.5,96.6,4.7,11,310,17.9,32,Fast Typist
3420,119.2,93.8,8.6,11,50,18.2,36,Fast Typist
3421,60.9,78.0,28.9,43,367,6.5,7,Inconsistent Typist
3422,60.6,91.6,5.9,14,628,19.9,20,Balanced Typist
3423,110.0,92.3,8.5,9,132,20.7,37,Fast Typist
3424,93.5,92.1,10.7,15,265,4.7,7,Fast Typist
3425,113.2,94.7,7.1,1,277,8.1,16,Fast Typist
3426,80.6,94.1,7.3,29,489,20.2,29,Balanced Typist
3427,97.1,95.3,7.6,11,121,10.3,17,Fast Typist
3428,74.8,88.3,13.1,18,451,17.4,21,Balanced Typist
3429,98.0,90.6,10.1,7,388,14.5,25,Fast Typist
3430,61.3,91.5,11.3,18,342,20.0,21,Balanced Typist
3431,101.8,93.0,10.2,16,378,19.7,32,Fast Typist
3432,98.7,95.5,11.2,38,856,6.8,11,Inconsistent Typist
3433,58.8,97.7,4.3,13,480,36.0,33,Careful Typist
3434,90.2,93.5,6.7,9,152,6.2,9,Fast Typist
3435,35.6,95.9,3.9,10,919,28.8,18,Careful Typist
3436,77.2,88.8,12.6,13,668,14.8,21,Balanced Typist
3437,69.4,93.5,8.8,1,327,14.0,17,Balanced Typist
3438,103.7,95.8,5.5,10,144,5.9,11,Fast Typist
3439,93.7,96.7,4.2,7,197,9.5,14,Fast Typist
3440,70.6,90.7,10.8,17,381,17.9,21,Balanced Typist
3441,64.1,86.5,16.0,17,458,23.7,27,Balanced Typist
3442,120.0,88.5,12.0,11,158,5.8,12,Fast Typist
3443,44.8,98.2,2.7,14,763,11.8,9,Careful Typist
3444,50.2,95.1,5.9,14,779,30.6,24,Careful Typist
3445,63.8,99.9,1.1,15,661,14.8,15,Careful Typist
3446,92.6,93.5,8.6,7,170,10.5,17,Fast Typist
3447,74.6,94.4,6.5,23,584,22.1,28,Balanced Typist
3448,59.6,75.5,30.0,10,862,13.1,14,Inconsistent Typist
3449,42.6,96.8,3.6,11,1241,13.5,10,Careful Typist
3450,70.1,93.3,6.3,19,520,5.8,7,Balanced Typist
3451,55.6,88.3,16.7,9,737,14.4,14,Inconsistent Typist
3452,71.5,90.3,13.0,25,387,22.4,27,Balanced Typist
3453,107.8,96.8,5.1,1,178,11.9,22,Fast Typist
3454,63.7,94.8,8.5,16,317,30.3,34,Balanced Typist
3455,90.4,95.4,7.2,6,247,17.6,26,Fast Typist
3456,85.2,87.8,16.0,16,451,18.9,25,Balanced Typist
3457,78.9,93.5,8.7,8,284,15.8,19,Balanced Typist
3458,114.8,95.8,7.4,7,170,3.0,6,Fast Typist
3459,49.9,97.0,3.2,15,898,29.6,23,Careful Typist
3460,78.7,91.5,11.2,12,638,16.1,20,Balanced Typist
3461,72.5,89.8,11.9,19,485,15.4,19,Balanced Typist
3462,22.7,86.4,20.3,16,464,3.5,1,Inconsistent Typist
3463,72.2,91.4,12.3,10,316,22.4,26,Balanced Typist
3464,79.3,94.6,8.1,17,613,17.7,24,Balanced Typist
3465,115.1,95.7,7.8,4,226,13.2,27,Fast Typist
3466,78.5,97.0,3.5,11,514,23.1,31,Balanced Typist
3467,99.8,95.5,4.5,5,291,15.4,25,Fast Typist
3468,64.0,83.5,20.5,38,938,13.6,15,Inconsistent Typist
3469,100.8,86.6,17.5,54,291,30.0,51,Inconsistent Typist
3470,93.3,99.1,3.6,3,201,10.6,16,Fast Typist
3471,76.1,86.0,18.2,17,413,23.8,30,Inconsistent Typist
3472,51.5,84.1,26.7,36,836,22.1,20,Inconsistent Typist
